terrain,position,pos_key,dist_mm,lights,lighting,exposure_ms,phase_deg,mean_dn,std_dn,frac_dark,frac_sat,coverage,med_err_mm,p75_err_mm,p95_err_mm,n_valid
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,NoSun,256,,15.32,22.44,0.9019,0.0,0.138,,,,37221
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,NoSun,32,,2.36,2.94,0.9999,0.0,0.0059,,,,1599
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,NoSun,4096,,239.71,358.37,0.238,0.0002,0.4033,70.2,158.74,916.98,108773
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,NoSun,512,,30.2,44.95,0.7672,0.0,0.2285,86.29,175.05,882.56,61631
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,NoSun,64,,4.2,5.67,0.9994,0.0,0.0191,,,,5157
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,NoSun,8192,,475.64,696.74,0.1053,0.0013,0.4251,84.88,171.38,919.55,114658
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_180,1024,173.93,868.52,908.36,0.0,0.0294,0.6601,60.18,95.77,607.38,178031
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_180,128,173.93,113.55,138.0,0.2607,0.0,0.6638,60.97,95.34,473.77,179021
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_180,2048,173.93,1510.71,1212.14,0.0,0.1073,0.5441,60.56,107.66,681.64,146736
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_180,256,173.93,227.35,275.74,0.0001,0.0001,0.6746,61.5,96.13,569.66,181933
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_180,32,173.93,28.52,34.31,0.8025,0.0,0.6324,63.28,96.14,454.64,170566
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_180,512,173.93,454.66,540.36,0.0,0.0006,0.6751,61.01,95.27,525.46,182063
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_180,64,173.93,56.86,68.92,0.6298,0.0,0.6552,62.17,94.82,329.13,176690
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_270,1024,92.21,394.37,747.46,0.0111,0.0192,0.8156,55.85,91.83,475.9,219962
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_270,128,92.21,60.53,181.46,0.7911,0.0,0.6252,53.6,92.27,401.85,168607
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_270,2048,92.21,662.01,979.05,0.0,0.0486,0.8405,57.31,93.67,359.03,226666
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_270,256,92.21,118.49,332.88,0.5604,0.0026,0.6445,51.13,87.99,422.46,173805
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_270,32,92.21,28.49,56.24,0.7894,0.0,0.3761,53.7,101.29,480.62,101434
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_270,512,92.21,220.3,513.7,0.1188,0.0069,0.6619,51.24,88.78,433.98,178508
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_270,64,92.21,30.25,90.44,0.8772,0.0,0.5827,54.23,94.09,350.61,157141
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_30,1024,23.15,2465.33,1548.12,0.0,0.389,0.8178,65.98,108.04,463.19,220551
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_30,128,23.15,828.65,1141.57,0.0838,0.0611,0.8989,60.96,96.09,867.51,242422
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_30,2048,23.15,3027.3,1398.98,0.0,0.5676,0.5937,97.72,164.59,892.89,160125
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_30,256,23.15,1277.01,1379.16,0.0069,0.1321,0.9017,56.28,87.76,692.21,243190
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_30,32,23.15,229.91,358.91,0.3278,0.0,0.8776,65.4,102.72,856.44,236681
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_30,512,23.15,1841.42,1527.45,0.0,0.2319,0.901,53.96,84.25,308.18,242992
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_30,64,23.15,456.84,708.65,0.2169,0.0004,0.8814,64.7,101.25,849.02,237711
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_350,1024,10.98,2843.74,1363.42,0.0,0.4526,0.8475,67.88,120.09,902.55,228568
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_350,128,10.98,916.47,1124.65,0.0256,0.0527,0.8852,74.82,119.11,934.73,238719
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_350,2048,10.98,3450.13,1059.86,0.0,0.666,0.5131,111.71,206.85,1115.54,138367
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_350,256,10.98,1449.8,1363.28,0.0,0.144,0.9019,67.1,106.77,927.76,243236
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_350,32,10.98,241.08,325.35,0.2064,0.0008,0.8509,74.34,123.17,926.87,229477
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_350,512,10.98,2109.82,1448.9,0.0,0.2634,0.8993,61.16,97.7,894.3,242526
Terrain12_OldCrater,PosB_4000_Lon,PosB,4000,Lon,Sun_350,64,10.98,477.7,616.57,0.0771,0.001,0.8693,74.72,123.4,933.29,234440
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,NoSun,1024,,1.13,1.03,1.0,0.0,0.0022,,,,3014
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,NoSun,128,,0.61,0.81,1.0,0.0,0.0005,,,,670
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,NoSun,2048,,1.73,1.48,1.0,0.0,0.0018,,,,2463
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,NoSun,256,,0.67,0.82,1.0,0.0,0.0004,,,,596
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,NoSun,32,,0.55,0.8,1.0,0.0,0.0015,,,,1985
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,NoSun,4096,,3.01,2.55,0.9999,0.0,0.0019,,,,2569
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,NoSun,512,,0.82,0.87,1.0,0.0,0.0009,,,,1271
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,NoSun,64,,0.57,0.8,1.0,0.0,0.0012,,,,1644
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,NoSun,8192,,5.78,4.69,0.9996,0.0,0.0079,,,,10645
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_180,1024,105.1,773.15,972.85,0.0164,0.025,0.8195,18.57,34.44,78.94,1104493
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_180,128,105.1,105.89,193.27,0.5016,0.0,0.7996,19.62,36.43,91.81,1077672
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_180,2048,105.1,1311.0,1358.92,0.0,0.1132,0.8313,16.92,33.41,85.53,1120404
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_180,256,105.1,208.08,336.02,0.3251,0.0025,0.8055,19.41,36.24,93.09,1085507
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_180,32,105.1,26.61,48.48,0.7974,0.0,0.7811,20.57,38.53,96.68,1052684
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_180,512,105.1,403.29,558.77,0.1619,0.0036,0.8093,19.19,35.64,88.26,1090759
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_180,64,105.1,52.95,97.11,0.6424,0.0,0.797,20.07,37.17,96.04,1074153
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_270,1024,11.24,2161.59,1453.11,0.0,0.2619,0.6759,27.65,50.77,214.97,910922
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_270,128,11.24,675.67,1016.99,0.0672,0.0001,0.7105,39.17,77.65,300.82,957574
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_270,2048,11.24,2889.3,1375.29,0.0,0.4801,0.5608,35.33,63.53,232.62,755748
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_270,256,11.24,1061.68,1333.41,0.007,0.1291,0.7074,34.49,66.7,282.99,953391
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_270,32,11.24,169.96,257.6,0.3771,0.0,0.6937,39.23,75.61,280.55,934842
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_270,512,11.24,1506.18,1408.27,0.0,0.1882,0.6982,29.62,55.81,251.44,941008
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_270,64,11.24,340.22,515.41,0.2253,0.0,0.7014,38.8,75.98,291.26,945292
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_30,1024,104.12,926.87,1053.55,0.0,0.0406,0.7743,16.59,33.89,73.18,1043476
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_30,128,104.12,125.23,169.15,0.4673,0.0,0.7062,19.14,41.19,94.78,951740
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_30,2048,104.12,1538.9,1400.1,0.0,0.14,0.7686,17.06,35.61,77.73,1035897
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_30,256,104.12,250.16,333.43,0.1678,0.0001,0.7216,18.12,38.67,89.79,972564
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_30,32,104.12,31.38,42.01,0.7467,0.0,0.6584,16.75,38.55,111.18,887351
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_30,512,104.12,498.5,654.54,0.0001,0.0006,0.7349,17.53,36.93,85.94,990395
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_30,64,104.12,62.62,84.41,0.5826,0.0,0.6874,16.48,37.14,96.42,926385
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_350,1024,69.99,936.64,1081.44,0.0,0.0327,0.7787,15.43,34.38,88.61,1049465
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_350,128,69.99,121.02,148.67,0.481,0.0,0.7207,15.44,36.21,122.3,971264
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_350,2048,69.99,1546.78,1470.57,0.0,0.1592,0.7973,16.97,36.06,82.53,1074462
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_350,256,69.99,242.12,297.64,0.2831,0.0,0.7389,15.56,35.95,116.75,995786
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_350,32,69.99,30.26,36.83,0.7316,0.0,0.66,14.97,34.26,117.18,889484
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_350,512,69.99,483.89,591.65,0.0295,0.0005,0.7502,15.64,35.31,104.94,1011005
Terrain12_OldCrater,PosC_1500_Loff,PosC,1500,Loff,Sun_350,64,69.99,60.45,74.05,0.5763,0.0,0.702,15.45,35.98,123.02,946140
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,NoSun,1024,,44.02,43.25,0.5963,0.0,0.513,18.92,49.01,269.09,691373
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,NoSun,128,,5.9,5.51,0.9994,0.0,0.1083,,,,146001
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,NoSun,2048,,87.87,86.68,0.393,0.0,0.6443,19.84,47.85,171.21,868326
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,NoSun,256,,11.32,10.86,0.984,0.0,0.1874,,,,252587
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,NoSun,32,,1.87,1.62,1.0,0.0,0.0345,,,,46456
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,NoSun,4096,,175.79,173.67,0.275,0.0,0.7304,19.93,44.88,134.09,984310
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,NoSun,512,,22.17,21.6,0.8109,0.0,0.3356,21.72,68.16,425.62,452317
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,NoSun,64,,3.2,2.87,1.0,0.0,0.0705,,,,94998
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,NoSun,8192,,351.74,347.1,0.157,0.0,0.7722,19.86,42.71,110.0,1040751
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_180,1024,105.1,813.82,969.53,0.0037,0.026,0.8297,16.4,31.52,74.85,1118150
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_180,128,105.1,111.12,193.72,0.4802,0.0,0.8038,17.5,33.7,86.78,1083274
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_180,2048,105.1,1386.15,1340.87,0.0,0.1172,0.8378,14.74,30.71,80.24,1129134
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_180,256,105.1,218.64,336.29,0.2033,0.0026,0.8126,17.3,33.41,86.87,1095173
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_180,32,105.1,27.93,48.61,0.7912,0.0,0.782,18.58,35.86,94.96,1053933
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_180,512,105.1,424.76,559.63,0.0821,0.0036,0.8178,17.0,32.81,80.91,1102201
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_180,64,105.1,55.6,97.42,0.6215,0.0,0.7979,18.18,34.8,94.45,1075325
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_270,1024,11.24,2187.47,1443.4,0.0,0.266,0.6586,24.4,44.87,148.24,887551
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_270,128,11.24,683.49,1021.56,0.0521,0.0002,0.6991,35.99,70.3,267.22,942128
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_270,2048,11.24,2922.48,1345.49,0.0,0.4851,0.5639,32.73,60.09,238.38,759913
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_270,256,11.24,1073.02,1334.17,0.003,0.1299,0.7042,31.03,59.86,237.79,949084
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_270,32,11.24,172.24,259.25,0.3725,0.0,0.6856,36.22,70.31,251.66,923949
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_270,512,11.24,1523.68,1405.44,0.0,0.1895,0.6929,26.26,49.96,204.55,933779
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_270,64,11.24,344.66,518.5,0.2012,0.0,0.6917,35.87,69.77,264.97,932175
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_30,1024,104.12,951.5,1044.91,0.0,0.0404,0.7795,15.9,33.44,72.54,1050550
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_30,128,104.12,128.0,167.45,0.4466,0.0,0.7127,16.28,36.72,96.79,960455
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_30,2048,104.12,1586.33,1382.34,0.0,0.1414,0.777,15.89,33.68,75.8,1047228
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_30,256,104.12,256.34,330.94,0.0772,0.0001,0.729,16.31,35.99,90.33,982416
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_30,32,104.12,32.09,41.64,0.7402,0.0,0.655,15.45,36.16,106.59,882779
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_30,512,104.12,510.76,649.22,0.0012,0.0006,0.7431,16.21,35.03,85.63,1001445
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_30,64,104.12,64.03,83.62,0.5761,0.0,0.6998,16.17,36.94,101.76,943088
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_350,1024,69.99,976.48,1086.7,0.0,0.034,0.7855,14.12,32.27,86.63,1058570
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_350,128,69.99,124.47,148.0,0.4699,0.0,0.727,14.16,33.66,121.54,979826
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_350,2048,69.99,1608.72,1462.48,0.0,0.1652,0.7985,15.63,34.31,82.42,1076115
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_350,256,69.99,249.81,297.21,0.1807,0.0,0.7496,14.12,33.24,113.57,1010250
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_350,32,69.99,31.16,36.71,0.7219,0.0,0.663,13.8,32.79,134.94,893542
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_350,512,69.99,498.69,589.81,0.0178,0.0005,0.7661,14.2,33.49,125.3,1032475
Terrain12_OldCrater,PosC_1500_Lon,PosC,1500,Lon,Sun_350,64,69.99,62.19,73.75,0.5696,0.0,0.7039,14.19,34.31,135.3,948671
